CustNum	45
DroneNum	7
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		7481
1	123	257	0.3	4181		6126
2	249	225	0.3	1545		2855
3	457	98	0.4	3132		4255
4	5	305	0.7	306		1084
5	132	183	0.4	2897		4672
6	159	461	0.1	3395		4756
7	338	113	0.5	496		2180
8	15	226	0.6	6122		7254
9	28	15	0.3	4623		6499
10	5	461	0.5	4517		6366
11	272	179	0.4	915		2263
12	6	199	0.6	4633		6746
13	409	194	0.5	1792		3230
14	327	29	0.4	2301		3831
15	422	183	0.4	4028		5535
16	194	425	0.1	5343		7013
17	372	159	0.1	4480		5790
18	373	323	0.1	5453		6987
19	310	282	1.0	2894		4524
20	261	414	0.2	5513		6991
21	41	311	0.5	3316		4479
22	118	439	1.2	655		2031
23	95	298	0.7	456		1754
24	407	302	0.3	4486		5886
25	416	407	0.5	5415		6899
26	355	466	1.2	586		1816
27	370	158	1.5	2057		4012
28	180	416	1.1	454		1321
29	55	25	1.2	5692		7420
30	197	312	1.5	3150		4800
31	42	323	0.6	5154		6415
32	413	189	1.0	4115		5907
33	182	8	1.0	909		3134
34	385	90	0.7	1559		2896
35	205	225	0.8	2902		4585
36	180	479	0.9	3326		4633
37	229	185	1.5	1770		3443
38	323	374	1.5	2511		4488
39	239	346	0.4	4360		6114
40	264	398	1.3	478		1918
41	322	466	1.2	567		1576
42	159	203	0.6	5336		7114
43	243	421	1.3	2175		3705
44	135	57	0.1	3644		5572
45	138	339	0.8	2421		3987
46	0	0	0.0	0		7481
