CustNum	45
DroneNum	6
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		8166
1	112	431	0.7	1999		3721
2	186	394	0.7	1089		2741
3	247	241	0.4	346		1730
4	104	471	0.1	670		2116
5	440	67	0.4	1505		2446
6	90	134	0.2	6452		8004
7	152	156	0.2	218		1603
8	73	242	0.6	2817		4467
9	158	448	0.1	5549		7327
10	254	254	0.4	4643		6847
11	47	178	0.2	4002		5245
12	318	399	0.7	511		1514
13	355	51	0.2	2334		4440
14	153	132	0.1	911		3372
15	363	312	0.2	3975		5809
16	286	353	0.3	2984		5548
17	396	187	0.1	6704		7728
18	379	147	0.6	6179		7759
19	14	419	0.3	4324		6644
20	266	68	0.1	6938		7891
21	3	415	0.3	5951		7750
22	15	11	0.6	6623		8147
23	88	194	1.0	214		1958
24	415	60	0.5	682		2844
25	136	438	0.2	2451		4099
26	313	152	0.1	6619		7818
27	375	466	1.3	631		2516
28	255	213	0.7	4929		6461
29	13	298	1.4	5465		7867
30	411	166	0.2	444		1899
31	108	470	0.7	5427		7301
32	112	363	1.1	3794		5599
33	158	77	0.1	5219		6693
34	400	379	0.6	4095		6635
35	218	17	0.2	2293		4428
36	128	206	1.1	1436		2998
37	72	61	1.3	5710		7486
38	338	131	0.4	2953		5273
39	173	334	1.0	4761		6759
40	18	273	0.6	1286		2887
41	346	368	1.3	4189		5906
42	114	114	1.4	6954		8004
43	447	44	0.3	1149		2788
44	168	258	1.3	6155		7858
45	263	142	0.6	3207		5525
46	0	0	0.0	0		8166
