CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7035
1	752	691	0.1	417		1834
2	368	360	0.7	1779		3423
3	598	16	0.6	1443		2957
4	939	594	0.4	3687		4996
5	484	701	0.4	5612		6813
6	748	733	0.3	2033		3765
7	375	320	0.6	4897		6137
8	926	549	0.4	2921		4639
9	82	271	0.4	1950		3379
10	39	479	0.5	1041		2003
11	62	469	0.5	4918		6501
12	435	118	0.7	5216		6670
13	599	430	1.4	3266		4384
14	748	349	0.2	3074		4819
15	664	380	0.7	210		1616
16	142	1	1.0	4739		6215
17	642	252	0.8	280		1818
18	723	576	1.2	5187		6718
19	674	44	0.5	1783		3413
20	6	211	0.8	1597		3445
21	27	705	0.2	506		1504
22	582	808	0.1	3886		5433
23	536	702	1.0	229		1624
24	453	230	1.3	932		2491
25	641	72	1.0	1970		3876
26	480	480	0.0	0		7035
