CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7074
1	506	371	0.6	758		2996
2	139	70	0.6	534		1868
3	716	316	0.1	5445		6786
4	370	245	0.2	260		1373
5	410	815	0.1	4121		5290
6	393	690	0.4	559		2186
7	804	866	0.6	2195		3481
8	231	56	0.7	4405		5777
9	462	650	0.7	3812		5237
10	76	630	0.4	903		2635
11	638	753	1.2	316		2122
12	943	557	0.9	2290		4098
13	53	682	0.6	1187		2672
14	223	353	1.2	5318		6725
15	58	64	0.7	2828		4290
16	816	232	0.7	4890		6247
17	713	237	0.5	4613		6090
18	760	667	0.8	5343		6737
19	242	161	1.4	5406		6675
20	584	304	0.9	356		2379
21	349	129	0.9	5598		6699
22	168	798	1.2	446		1904
23	457	798	1.2	4737		6084
24	79	228	0.2	3204		4791
25	611	821	0.7	5317		6708
26	480	480	0.0	0		7074
