CustNum	50
DroneNum	8
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7989
1	636	702	0.2	4355		6056
2	460	333	0.4	6573		7840
3	869	78	0.1	2923		3926
4	7	900	0.3	3183		4842
5	280	447	0.7	5498		7786
6	674	712	0.1	445		2396
7	692	739	0.1	3189		4797
8	498	404	0.4	747		2035
9	321	694	0.5	3581		5039
10	877	72	0.4	1720		2965
11	389	622	0.4	2632		4922
12	737	186	0.4	2141		4332
13	895	654	0.4	451		1540
14	253	22	0.5	1927		3921
15	168	900	0.3	5782		7426
16	546	273	0.6	5842		7300
17	510	17	0.4	1069		2799
18	745	583	0.4	285		1953
19	948	499	0.7	6015		7520
20	583	51	0.7	3735		5375
21	19	626	0.2	577		2471
22	528	429	0.5	2519		5173
23	527	206	0.8	5124		7427
24	436	25	0.9	987		3051
25	247	317	0.7	2368		4252
26	869	385	0.4	401		1786
27	8	467	1.4	4822		6656
28	0	485	1.3	6589		7508
29	110	206	0.4	6699		7528
30	661	776	1.5	5839		7122
31	735	946	1.0	5000		7235
32	159	921	0.5	1221		2905
33	251	314	0.4	5770		7335
34	33	318	0.1	4086		5470
35	474	63	1.1	888		2433
36	215	81	1.0	479		1759
37	959	885	0.9	628		1831
38	137	187	1.2	3087		4442
39	730	372	0.8	5566		7716
40	916	304	1.1	3959		5082
41	139	422	1.4	1999		3180
42	199	423	1.3	287		1589
43	803	292	0.8	5781		7615
44	296	847	1.0	1551		3355
45	687	357	0.8	386		2232
46	221	238	1.3	941		3551
47	416	453	1.3	1154		3473
48	569	251	0.8	1902		3372
49	371	754	0.4	4297		6004
50	86	127	1.3	3772		5590
51	480	480	0.0	0		7989
