CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		6768
1	496	77	0.3	404		1725
2	44	483	0.7	1567		3053
3	883	300	0.3	2528		3832
4	200	96	0.6	2644		3359
5	467	457	0.5	3110		4614
6	112	328	0.2	933		2612
7	212	620	0.6	1438		3078
8	568	893	0.2	3131		4626
9	764	33	0.7	2334		4139
10	819	122	0.7	1924		3199
11	922	500	0.3	5186		6325
12	535	522	0.2	3056		4807
13	856	390	1.5	636		2109
14	244	861	0.7	449		1960
15	255	650	1.3	283		1107
16	732	504	0.9	341		1871
17	641	956	0.3	1781		3384
18	272	423	1.5	3649		5487
19	831	754	1.2	5094		6322
20	808	844	0.4	2004		3802
21	411	731	0.8	4480		5598
22	738	537	0.9	3991		5357
23	893	471	0.5	5483		6354
24	98	472	0.2	2532		4027
25	670	786	0.5	3687		5015
26	480	480	0.0	0		6768
