CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7442
1	96	626	0.1	5969		7031
2	872	56	0.6	1680		3564
3	718	906	0.5	1704		3502
4	760	69	0.1	770		2461
5	790	896	0.3	4071		6030
6	285	756	0.3	338		1369
7	125	542	0.7	1713		3490
8	901	337	0.5	2727		4135
9	266	960	0.6	5277		6489
10	299	84	0.1	4536		6510
11	625	391	1.1	5659		7220
12	547	628	0.4	163		1084
13	392	603	1.2	5487		7290
14	174	372	0.2	5687		6721
15	745	37	1.5	517		1611
16	169	355	0.3	3792		5099
17	86	929	0.2	1004		2678
18	309	876	1.3	4405		6044
19	645	374	0.7	797		2321
20	900	694	1.3	472		1846
21	577	889	0.9	2914		4598
22	524	593	0.4	1612		3693
23	441	647	0.5	172		1253
24	622	918	0.9	5055		6217
25	730	145	1.2	1168		2806
26	480	480	0.0	0		7442
