CustNum	25
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		6896
1	326	732	0.2	779		1926
2	913	630	0.6	4543		5860
3	936	443	0.5	2512		3859
4	705	1	0.5	530		1295
5	896	246	0.2	478		1256
6	490	231	0.2	2168		3783
7	710	789	0.3	5291		6510
8	362	752	0.4	4175		5878
9	726	218	0.4	3691		5528
10	330	182	0.7	1859		3174
11	682	764	1.3	937		2125
12	507	726	0.7	4745		6029
13	365	513	1.4	120		1232
14	590	661	1.2	598		2237
15	867	301	0.9	3199		4457
16	810	539	0.9	2186		4067
17	406	421	0.8	1532		2909
18	875	390	0.7	1189		2650
19	832	419	1.2	4044		5325
20	237	351	0.3	2281		3815
21	842	644	0.2	3337		5403
22	215	233	1.2	4858		6220
23	351	323	0.6	5108		6159
24	926	241	1.4	507		2002
25	871	926	1.2	5057		5899
26	480	480	0.0	0		6896
