CustNum	40
DroneNum	6
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7731
1	720	424	0.1	387		2016
2	192	913	0.2	2223		4073
3	579	207	0.3	632		1886
4	663	876	0.2	793		2637
5	371	350	0.5	5749		7182
6	193	407	0.4	2492		4228
7	618	848	0.4	1675		3388
8	865	815	0.7	3689		5076
9	588	662	0.4	2705		5000
10	831	109	0.7	4995		7220
11	149	186	0.7	1084		2820
12	740	469	0.7	261		2549
13	298	642	0.4	4527		6148
14	895	365	0.6	431		1196
15	388	923	0.5	958		2775
16	641	896	0.4	4846		6159
17	104	614	0.8	1879		3955
18	412	621	1.3	3245		4700
19	539	706	1.3	773		2497
20	936	602	0.4	1542		2790
21	756	97	0.4	3965		5738
22	706	280	1.1	5820		7429
23	600	484	0.3	5394		7310
24	846	81	0.4	681		2232
25	870	939	1.3	2969		4140
26	208	399	0.8	3758		5226
27	16	554	0.8	1374		3387
28	106	124	1.5	2498		4533
29	725	317	0.9	1257		2960
30	37	229	1.2	510		1353
31	758	404	1.2	289		2006
32	818	314	0.9	5859		7354
33	530	595	1.5	1580		3729
34	164	38	0.2	4078		5999
35	50	942	0.4	1071		3049
36	887	477	0.1	788		3041
37	479	942	0.9	857		2421
38	314	419	0.1	2315		4169
39	585	54	1.3	4889		6314
40	666	769	0.4	2030		3820
41	480	480	0.0	0		7731
