CustNum	30
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		6267
1	172	26	0.1	2662		3659
2	218	118	0.5	248		1883
3	32	170	0.2	1015		2350
4	245	144	0.6	895		2224
5	383	446	0.3	956		1786
6	179	177	0.3	348		2101
7	190	61	0.6	3507		4597
8	272	356	0.2	1784		2908
9	403	141	0.2	4098		5441
10	10	288	0.6	289		1005
11	351	274	0.6	2801		4137
12	86	208	0.5	2258		3735
13	256	19	0.8	3890		5362
14	270	28	0.3	1523		2360
15	233	126	0.3	265		970
16	172	242	0.7	1838		3566
17	472	126	1.2	1966		3044
18	376	229	0.3	3126		4365
19	424	351	0.9	868		2491
20	0	360	1.0	2637		3958
21	415	294	0.4	4463		5675
22	471	94	1.5	3955		5720
23	430	246	0.9	1600		2862
24	394	268	1.5	988		2549
25	375	334	1.2	2176		2792
26	109	201	1.0	1103		2348
27	9	310	1.3	311		1441
28	374	185	0.3	978		2410
29	384	6	0.3	1712		3284
30	398	93	1.4	4452		5858
31	0	0	0.0	0		6267
