CustNum	30
DroneNum	4
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		8082
1	318	646	0.6	3474		5719
2	586	777	0.1	316		1600
3	166	434	0.4	6017		7764
4	168	857	0.5	4532		5820
5	354	845	0.1	4701		6829
6	272	673	0.6	3321		5278
7	642	203	0.6	321		2081
8	836	241	0.3	6310		7653
9	720	95	0.6	4999		7220
10	356	731	0.1	5996		7802
11	782	533	0.2	2136		4025
12	104	388	0.1	6477		7694
13	852	143	0.3	2380		4263
14	574	85	1.4	4542		6304
15	332	308	1.4	6244		7855
16	894	619	0.9	437		2024
17	192	610	0.2	6012		7664
18	69	679	1.0	3927		5713
19	74	518	0.3	5877		7674
20	4	537	0.5	5513		6803
21	948	748	1.3	540		1752
22	612	521	0.4	4688		6627
23	689	192	0.7	5819		7583
24	465	161	0.2	2353		3984
25	268	741	1.3	2520		4766
26	122	280	0.4	827		2239
27	329	851	0.6	3330		5150
28	50	927	0.4	2414		3927
29	581	830	0.5	3532		5835
30	959	624	1.1	957		2906
31	480	480	0.0	0		8082
