CustNum	35
DroneNum	6
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		6108
1	48	277	0.7	3215		4368
2	121	389	0.5	408		1735
3	272	277	0.4	1181		2385
4	69	356	0.2	3633		5089
5	144	38	0.1	149		891
6	253	118	0.4	3732		4576
7	455	22	0.4	5028		5652
8	290	126	0.3	2917		4223
9	121	128	0.2	2745		4657
10	247	196	0.1	316		1345
11	133	266	0.7	3426		4769
12	168	275	0.6	1696		2793
13	209	450	0.2	2872		4094
14	158	106	0.7	1153		2494
15	171	331	0.3	4289		5609
16	220	193	0.8	4361		5815
17	441	341	1.5	4488		5550
18	12	71	1.2	3386		5036
19	288	224	1.3	3816		5128
20	379	10	1.0	1874		3490
21	41	372	1.0	3030		4345
22	127	151	0.4	198		1322
23	400	386	0.2	896		1870
24	69	100	1.3	122		1524
25	212	237	1.2	1521		2768
26	37	3	1.1	5040		6070
27	208	358	1.0	2185		3504
28	339	134	1.5	4829		5743
29	89	338	0.2	350		1213
30	269	38	0.5	3128		4820
31	87	472	0.7	2300		3486
32	302	406	0.7	2285		2874
33	113	376	1.2	393		1261
34	47	121	0.7	2741		3840
35	413	199	0.9	1111		2989
36	0	0	0.0	0		6108
