CustNum	25
DroneNum	3
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		9435
1	165	171	0.1	2551		5888
2	459	476	0.1	5800		8011
3	220	272	0.6	6011		7430
4	105	208	0.2	2220		4155
5	458	135	0.2	1798		3556
6	347	462	0.5	7149		8857
7	56	316	0.5	4696		6707
8	4	241	0.5	3171		5214
9	414	207	0.3	7341		8972
10	306	375	0.1	744		3365
11	81	378	1.1	5976		8351
12	339	311	0.4	1470		3579
13	33	89	0.4	6295		8697
14	459	414	0.6	4908		6115
15	220	124	0.9	2063		4422
16	364	306	0.2	7029		8959
17	197	324	0.1	963		3943
18	399	132	1.0	4748		6070
19	314	134	0.7	5864		7980
20	456	163	1.3	571		3403
21	200	173	0.8	6105		8097
22	39	8	0.6	234		2151
23	169	0	1.4	7650		9252
24	308	363	0.7	792		3086
25	419	50	0.2	2547		4882
26	0	0	0.0	0		9435
