CustNum	35
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7006
1	252	792	0.4	1392		2818
2	633	758	0.4	4580		5780
3	93	650	0.7	3261		5203
4	330	436	0.2	5440		6386
5	449	178	0.7	304		1416
6	277	882	0.4	2620		4296
7	591	114	0.5	383		2192
8	461	57	0.1	1798		3565
9	847	407	0.6	1118		2915
10	645	442	0.6	3402		5235
11	544	197	0.7	5627		6715
12	762	118	0.2	1432		3269
13	34	752	0.3	5206		6483
14	141	831	0.2	1231		2640
15	744	891	0.1	4578		5821
16	570	425	0.1	4935		6541
17	722	598	1.4	270		1217
18	561	852	0.1	3022		4596
19	170	160	1.4	680		2225
20	98	668	0.3	1762		3430
21	838	160	1.5	481		2388
22	685	667	1.3	278		1901
23	757	89	0.8	524		2198
24	459	2	0.4	536		1870
25	804	88	1.2	4832		6358
26	840	600	0.8	4737		6076
27	402	953	0.4	5313		6526
28	883	629	0.5	430		1838
29	512	915	0.2	4611		6410
30	854	315	0.9	1731		3345
31	500	930	0.2	3571		5053
32	926	777	1.3	536		1425
33	429	263	0.4	596		2221
34	650	787	0.2	1868		3219
35	884	292	0.1	2509		3691
36	480	480	0.0	0		7006
