CustNum	30
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		6562
1	110	638	0.7	2608		3568
2	514	118	0.3	3290		5007
3	36	337	0.5	3141		4211
4	796	27	0.1	3888		4933
5	280	644	0.2	2766		3480
6	853	411	0.7	4302		5801
7	576	581	0.4	2263		3450
8	469	10	0.6	2170		3974
9	734	461	0.6	2952		4548
10	545	58	0.4	3161		4789
11	183	316	0.6	423		1461
12	832	887	0.5	5086		6023
13	786	47	0.8	3883		4841
14	542	702	0.1	3373		5013
15	529	440	0.9	4394		6141
16	608	390	1.0	2061		3770
17	42	352	1.4	457		1532
18	646	868	0.6	3980		5254
19	197	954	0.7	4052		6009
20	535	439	1.3	1693		3526
21	845	893	0.5	1613		2645
22	281	173	1.4	2567		3503
23	275	7	0.9	3974		5362
24	916	727	0.8	2088		3406
25	693	810	1.5	3812		5494
26	172	805	0.5	1923		4046
27	280	811	1.4	4385		5796
28	430	535	0.4	1717		3985
29	191	4	0.1	557		2242
30	927	730	1.1	876		2270
31	480	480	0.0	0		6562
