CustNum	40
DroneNum	7
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		6732
1	55	314	0.7	4632		5937
2	444	412	0.3	4241		5561
3	346	370	0.5	3671		5079
4	298	2	0.3	988		1968
5	189	443	0.6	4019		5324
6	188	83	0.5	1620		2906
7	282	453	0.1	2280		3800
8	211	200	0.4	3940		5365
9	49	50	0.7	2354		3770
10	211	45	0.3	3432		4738
11	180	109	0.3	1504		2861
12	146	110	0.6	4652		6119
13	0	195	0.1	195		2208
14	287	75	0.5	2815		4363
15	47	358	0.3	3992		5747
16	189	73	0.2	3268		5041
17	193	450	1.1	876		2192
18	92	142	1.0	170		1606
19	76	328	1.3	5631		6395
20	275	428	1.5	2075		3789
21	1	291	1.0	4639		6194
22	51	141	1.0	4408		6152
23	471	44	1.3	2787		3791
24	387	15	1.1	388		1369
25	360	84	0.2	370		1850
26	410	403	0.6	2106		3523
27	304	158	0.3	3172		4530
28	34	27	0.8	4541		5931
29	60	292	1.5	4229		5334
30	445	156	0.7	3925		5317
31	257	44	1.0	2008		4056
32	208	311	0.9	1318		2733
33	287	175	1.2	2855		4276
34	221	363	0.9	3866		5564
35	209	396	1.5	3549		5243
36	148	302	0.3	4965		6395
37	431	384	1.3	1585		2939
38	207	127	0.5	243		1921
39	379	420	0.1	5439		6166
40	462	178	0.2	3429		5071
41	0	0	0.0	0		6732
