CustNum	50
DroneNum	8
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		8015
1	57	927	0.2	1017		2507
2	921	613	0.1	461		1589
3	739	494	0.6	4979		6688
4	33	18	0.1	5293		6989
5	627	98	0.1	3758		5671
6	564	399	0.7	117		1396
7	529	73	0.4	4293		6112
8	548	165	0.4	6519		7692
9	176	337	0.4	3127		5841
10	122	448	0.4	4655		5555
11	939	766	0.6	541		1973
12	713	866	0.5	718		2449
13	260	635	0.2	2792		4138
14	443	585	0.5	3978		6021
15	179	105	0.4	2936		5144
16	365	492	0.3	6059		7899
17	180	38	0.3	535		1919
18	433	0	0.1	2880		4969
19	185	906	0.6	3744		5535
20	443	76	0.7	456		2417
21	557	14	1.2	2369		3610
22	403	313	1.1	3933		5806
23	298	262	0.4	1101		2887
24	363	868	1.3	1979		4095
25	871	775	1.0	3540		5648
26	729	408	0.3	1441		3033
27	220	914	0.8	3321		5578
28	138	623	1.0	371		1483
29	378	650	1.2	5804		7151
30	165	181	0.9	5177		7278
31	582	441	0.5	851		2768
32	836	322	1.1	5129		6571
33	813	423	0.9	1969		3814
34	716	563	1.0	251		2193
35	798	904	0.7	5860		7485
36	911	310	0.7	5010		6963
37	250	734	0.7	6411		7672
38	503	322	0.8	6660		7855
39	911	902	0.4	2167		3836
40	764	769	1.5	406		1826
41	58	208	0.7	2137		3692
42	502	521	1.3	4532		6662
43	6	220	0.8	6012		6991
44	198	49	1.1	5833		7494
45	274	95	0.2	437		1851
46	596	865	1.3	2175		3600
47	190	109	0.1	1221		3199
48	108	200	0.7	5874		7549
49	653	548	0.2	4377		6417
50	603	470	1.4	4910		7236
51	480	480	0.0	0		8015
