CustNum	35
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		7601
1	332	337	0.6	3999		5872
2	250	439	0.4	3275		4923
3	144	184	0.3	6348		7367
4	30	428	0.7	5779		7171
5	414	170	0.1	5208		6787
6	230	336	0.7	5509		7193
7	250	337	0.1	6119		7181
8	82	456	0.3	3554		4940
9	293	456	0.5	1405		2767
10	313	240	0.4	905		3140
11	183	289	0.5	2515		4523
12	241	119	0.5	3920		5108
13	305	466	0.1	6096		7044
14	443	27	0.3	444		1362
15	118	333	0.4	3442		5877
16	422	127	1.4	3006		4640
17	157	454	0.8	5218		6592
18	22	85	0.8	604		2380
19	181	376	0.3	4404		5868
20	438	455	0.4	632		2120
21	181	124	0.5	1015		2785
22	279	196	1.1	6241		7260
23	323	123	0.3	5628		6643
24	106	33	1.4	3475		5604
25	40	332	0.5	2166		4021
26	327	178	0.3	1590		2930
27	60	356	0.4	5814		7239
28	394	302	1.2	519		1893
29	404	427	1.4	2770		4599
30	51	266	0.9	271		1719
31	43	455	1.0	2681		4753
32	330	194	0.9	1770		3330
33	306	268	0.7	5035		6718
34	456	103	0.2	1262		3215
35	301	279	0.6	1823		3528
36	0	0	0.0	0		7601
