CustNum	35
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		8268
1	322	420	0.3	5896		7738
2	139	249	0.5	1371		3557
3	256	303	0.5	4114		5783
4	323	407	0.6	873		1713
5	35	239	0.3	6838		8026
6	433	404	0.3	593		2445
7	111	299	0.5	2721		4457
8	470	408	0.4	623		1636
9	146	427	0.2	452		1381
10	248	178	0.7	306		1696
11	423	337	0.3	706		1865
12	264	317	0.5	4502		6436
13	54	285	0.3	714		2595
14	371	182	0.5	5926		7854
15	314	118	1.1	5253		7455
16	443	431	0.1	4006		5397
17	207	21	1.4	3246		5994
18	8	331	0.2	7132		7936
19	45	50	1.2	3073		5045
20	122	135	1.0	5685		7686
21	196	478	1.1	2096		4051
22	445	166	0.2	5633		7793
23	389	476	1.4	615		2165
24	186	111	0.8	217		1313
25	365	410	0.2	5111		7719
26	62	188	0.7	198		1515
27	469	301	0.2	558		2121
28	289	220	0.9	4927		7073
29	135	204	0.2	2467		4441
30	357	350	0.6	6667		7768
31	127	435	1.2	904		2565
32	53	291	1.3	1318		2849
33	94	341	0.1	1241		2788
34	442	376	1.2	2507		4680
35	228	367	0.1	1788		3423
36	0	0	0.0	0		8268
