CustNum	45
DroneNum	8
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		6482
1	653	782	0.2	822		2135
2	807	726	0.7	410		1920
3	3	19	0.5	4757		5818
4	372	153	0.5	2417		3205
5	213	516	0.4	270		1013
6	323	637	0.4	341		2052
7	657	711	0.7	920		2270
8	384	192	0.4	344		1546
9	861	645	0.6	3050		3916
10	504	642	0.6	1480		3229
11	227	134	0.5	1215		2887
12	664	926	0.4	4557		5999
13	674	832	0.7	4031		5753
14	139	201	0.2	2148		3441
15	870	828	0.4	850		2585
16	554	831	0.4	1176		2447
17	630	589	0.3	2687		3848
18	74	626	0.6	733		2308
19	926	158	1.4	1192		2276
20	330	630	0.8	2717		4009
21	437	537	0.2	4564		6251
22	374	212	1.1	289		1549
23	922	653	1.2	3507		4589
24	344	240	0.4	1411		2818
25	628	674	0.4	3256		4680
26	391	24	1.4	3299		4621
27	413	949	0.4	4695		6008
28	724	305	0.9	301		907
29	454	582	1.5	4564		6376
30	184	670	0.6	1155		2722
31	268	603	1.5	4529		6236
32	737	326	1.4	675		2182
33	619	459	1.4	4285		5807
34	586	83	0.2	2391		3493
35	888	266	1.5	2702		4303
36	300	156	1.5	3230		4379
37	254	789	0.9	4528		5722
38	565	878	0.4	4573		5962
39	610	656	1.5	4285		5339
40	814	768	0.9	4022		5309
41	144	713	0.2	3540		4662
42	930	792	0.9	4162		5608
43	745	871	0.4	5184		6009
44	265	846	0.3	425		1308
45	417	143	0.8	3130		4557
46	480	480	0.0	0		6482
