CustNum	30
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		6304
1	75	402	0.5	409		1586
2	41	205	0.4	531		1995
3	480	150	0.2	1104		2774
4	256	394	0.1	1447		2534
5	464	217	0.2	3593		4813
6	58	377	0.3	2805		4200
7	115	347	0.4	2049		3451
8	91	237	0.3	2420		3798
9	348	171	0.4	2253		3576
10	96	459	0.6	4410		5612
11	325	111	0.3	3669		4964
12	376	360	0.4	758		1990
13	298	191	0.5	3302		4666
14	328	339	0.3	1994		3356
15	330	157	1.2	704		2041
16	354	153	0.8	386		1573
17	104	232	0.8	1317		2918
18	258	38	1.0	1190		2436
19	391	425	1.5	4829		5702
20	264	210	1.4	5235		5966
21	199	294	0.5	2005		3725
22	221	156	0.6	3405		5011
23	324	388	0.7	1326		2605
24	175	346	1.0	2955		4649
25	175	309	1.4	1701		3028
26	17	214	1.1	1766		3096
27	153	262	1.4	4582		5850
28	218	478	0.6	1918		3483
29	400	23	0.2	4075		5370
30	350	372	0.1	4762		5793
31	0	0	0.0	0		6304
