CustNum	35
DroneNum	5
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		7904
1	510	758	0.3	3469		5655
2	736	581	0.6	4833		7038
3	916	127	0.7	4289		5987
4	165	840	0.4	3720		5561
5	420	81	0.7	6797		7500
6	616	913	0.7	1418		3361
7	438	472	0.1	4521		6814
8	604	934	0.2	1306		2744
9	630	43	0.2	3679		5906
10	541	436	0.3	2513		4342
11	181	333	0.3	1307		2886
12	836	83	0.3	3908		5064
13	846	213	0.2	4570		5884
14	308	205	0.2	2837		4704
15	151	801	0.4	460		1256
16	287	661	0.6	1443		3221
17	408	694	0.7	3361		5941
18	661	417	1.3	1207		2637
19	451	753	0.7	6358		7629
20	70	61	0.8	781		2124
21	487	82	0.4	2573		4265
22	923	154	1.2	551		1916
23	831	14	0.1	2020		4289
24	205	340	0.9	718		2843
25	193	364	0.4	886		2878
26	677	314	0.5	2263		3944
27	418	934	1.0	459		1513
28	494	332	0.5	4741		7061
29	603	950	0.7	2164		4199
30	137	498	0.8	3040		4588
31	73	927	0.6	605		1553
32	413	256	0.1	1177		3209
33	293	835	0.4	4955		6821
34	892	819	0.4	1290		3329
35	819	139	0.9	2981		5354
36	480	480	0.0	0		7904
