CustNum	50
DroneNum	7
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	480	480	0.0	0		8904
1	866	466	0.7	5050		7123
2	417	785	0.7	6125		7618
3	436	134	0.6	4718		7332
4	400	733	0.2	2629		5100
5	35	488	0.4	6693		8458
6	728	212	0.6	5085		7435
7	212	688	0.6	4703		6785
8	295	26	0.5	6478		8025
9	59	550	0.7	427		2459
10	841	151	0.5	6101		8415
11	578	523	0.1	4822		6543
12	843	881	0.3	5254		7180
13	659	927	0.4	6059		8422
14	578	93	0.5	1202		3555
15	52	582	0.4	4981		6918
16	768	191	0.1	4227		6902
17	72	303	0.1	2886		5459
18	735	29	0.7	1354		4070
19	724	845	0.7	5546		7427
20	14	87	0.3	4353		5912
21	660	681	0.8	5676		7532
22	490	183	1.2	2097		3989
23	648	514	1.4	1278		3303
24	618	199	1.5	3051		4844
25	735	781	0.6	2907		5258
26	73	900	0.4	5816		7541
27	924	169	0.9	1272		3870
28	583	924	1.4	4912		6033
29	270	375	1.0	235		1274
30	717	577	0.7	2025		4481
31	346	92	0.4	2428		5146
32	682	170	1.0	371		1388
33	683	459	0.7	2109		4390
34	633	227	0.1	5726		8177
35	175	224	0.1	1124		3659
36	716	561	0.5	5352		7584
37	133	616	1.0	4251		6157
38	826	105	0.9	5216		6550
39	221	544	0.1	267		1794
40	380	342	0.9	171		1415
41	501	407	1.1	5932		8453
42	636	113	1.0	5578		7472
43	866	854	0.2	1870		4418
44	428	456	1.2	5496		7077
45	252	586	0.6	497		2211
46	640	901	0.4	3312		5454
47	251	734	0.9	1252		2824
48	600	229	0.3	5485		8458
49	0	854	0.5	6232		8295
50	385	575	0.5	135		1643
51	480	480	0.0	0		8904
