CustNum	40
DroneNum	6
#Node	X_coor	Y_coor	Demand	ReadyTime	DueTime
0	0	0	0.0	0		7559
1	174	357	0.5	6225		7161
2	263	192	0.1	326		1400
3	24	304	0.7	5467		6863
4	56	427	0.5	627		2508
5	378	35	0.6	4758		6194
6	190	104	0.3	5033		6346
7	470	449	0.6	5238		6659
8	263	445	0.4	4998		6239
9	60	374	0.2	1146		2374
10	320	259	0.6	5214		7147
11	325	84	0.6	6383		7223
12	179	407	0.7	3926		6114
13	233	151	0.7	4943		6691
14	474	199	0.5	3706		4834
15	214	257	0.3	3867		6065
16	213	137	0.1	5601		7305
17	403	232	1.5	623		2340
18	424	473	0.3	636		1890
19	364	341	0.5	2229		3567
20	10	252	1.2	836		2685
21	395	97	0.3	4266		6106
22	445	20	0.4	1921		4265
23	201	35	1.0	1984		3477
24	16	291	1.0	4732		6705
25	478	26	0.6	479		2120
26	86	478	0.1	4798		6305
27	291	321	1.1	811		1720
28	5	173	0.4	733		2913
29	157	335	0.4	1052		3235
30	78	438	0.7	2939		4387
31	293	254	0.7	1047		2324
32	354	82	1.5	2729		4713
33	260	216	0.3	3295		4878
34	50	96	0.9	109		1369
35	66	19	0.3	69		1260
36	420	155	0.7	4435		5798
37	83	204	1.4	1536		2999
38	365	217	0.8	5032		6634
39	74	439	0.6	2353		4051
40	169	317	0.7	762		2939
41	0	0	0.0	0		7559
